Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Kidnapping/Abduction,Sex Offenses,Rape,Sodomy,Fondling,Statutory Rape,Arson,Bribery,Burglary/Breaking & Entering,Counterfeiting/Forgery,Destruction/Damage/Vandalism of Property,Embezzlement,Extortion/Blackmail,Fraud Offenses,False Pretenses/Swindle/Confidence Game,Credit Card/Automated Teller Machine Fraud,Impersonation,Larceny/Theft Offenses,Pocket picking,Purse snatching,Shoplifting,Theft From Building,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Drug/Narcotic Offenses,Drug/Narcotic Violations,Drug Equipment Violations,Weapon Law Violations
15,0,14,1,0,1,0,0,1,0,0,0,2,0,7,0,0,3,2,0,1,10,0,0,2,0,0,0,8,3,0,1,9,5,4,1
9,5,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,4,2,0,0,3,0,0,0,1,0,0,2,2,0,2,14,6,8,2
7,1,6,0,0,0,0,0,0,0,0,0,3,0,7,2,0,1,1,0,0,4,0,0,2,0,0,0,2,2,0,2,15,6,9,0
8,0,2,6,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0,1,0,9,0,0,1,0,0,0,8,0,0,0,5,3,2,1
137,11,112,14,1,22,6,1,13,2,0,0,25,21,75,8,0,41,14,13,0,232,0,0,67,60,19,2,78,16,2,6,82,48,34,1
321,47,231,43,1,29,3,0,23,3,2,0,42,36,265,6,0,128,100,0,1,375,0,0,26,124,52,7,165,32,2,8,322,166,156,20
9,0,6,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,1,0,1,0
6,0,3,3,0,1,0,0,1,0,1,0,3,1,5,0,0,2,0,0,0,7,0,0,0,2,0,0,4,0,0,0,5,2,3,1
"2,374",383,"1,654",337,31,229,90,21,115,3,26,0,794,336,751,12,0,500,175,42,133,"2,857",0,0,702,5,418,25,"1,701",404,78,135,"2,224","1,173","1,051",102
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,4,36,14,2,10,1,1,7,1,0,0,15,5,21,0,0,9,6,2,1,47,0,0,12,2,3,1,29,1,0,0,19,11,8,1
821,118,456,247,6,75,23,1,47,1,5,0,208,100,468,17,3,240,85,65,1,"1,123",0,0,208,111,230,29,533,106,23,35,477,224,253,18
7,0,2,5,0,1,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,4,2,2,0
2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,1,0,0
211,26,155,30,1,16,10,1,5,0,0,0,45,13,167,4,1,44,6,7,14,254,0,0,49,15,56,2,132,18,0,3,116,54,62,14
3,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
12,2,1,9,0,2,1,0,0,1,0,0,5,1,6,0,0,2,0,0,0,9,0,0,0,0,0,0,9,2,0,0,4,2,2,0
12,1,8,3,0,2,2,0,0,0,0,0,1,0,5,0,0,6,1,0,0,9,0,0,0,0,4,0,5,1,0,2,78,37,41,1
23,1,14,8,0,2,1,0,1,0,0,0,3,3,4,1,0,2,0,0,0,21,0,0,3,3,6,0,9,4,0,0,4,1,3,0
515,50,268,197,5,55,20,2,30,2,6,0,72,66,224,4,0,79,9,20,5,508,0,0,62,15,50,2,377,98,8,46,396,195,201,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,84,258,78,2,63,30,2,28,2,10,1,182,90,156,7,3,163,59,44,55,634,2,3,206,34,86,8,290,174,12,57,655,349,306,44
3,0,0,3,0,3,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,0
21,0,16,5,0,1,0,0,1,0,0,0,0,3,11,0,0,2,1,1,0,11,0,0,0,2,3,2,4,6,0,1,84,41,43,9
1,1,0,0,0,1,0,0,1,0,0,0,2,1,3,0,0,1,0,1,0,3,0,0,0,3,0,0,0,2,0,0,5,1,4,0
13,2,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,7,1,0,0,6,3,3,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,5,2,3,1
21,0,7,14,1,4,1,0,3,0,1,0,5,8,9,0,0,6,0,1,0,22,0,0,0,3,3,0,16,3,0,2,21,10,11,2
9,2,4,3,0,0,0,0,0,0,0,0,0,0,3,1,0,4,1,0,0,2,0,0,0,0,0,0,2,0,0,2,33,9,24,2
8,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0
4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,11,7,4,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,0
10,1,6,3,0,1,1,0,0,0,0,0,2,1,3,0,0,4,1,3,0,7,0,0,0,2,0,0,5,2,1,1,10,8,2,1
109,15,60,34,1,13,3,0,10,0,1,0,14,5,42,1,0,23,9,5,0,113,0,0,10,1,7,0,95,14,0,3,87,52,35,3
83,10,61,12,2,16,3,0,13,0,0,0,29,14,87,0,0,32,16,7,0,164,0,0,17,1,36,0,110,28,0,8,50,31,19,3
166,34,83,49,1,20,5,0,12,1,0,0,15,26,59,0,0,45,28,1,16,118,0,0,2,4,19,0,93,19,1,2,195,92,103,15
298,42,205,51,4,29,7,2,16,2,1,0,118,41,120,19,5,124,52,27,21,431,0,0,153,2,61,6,208,53,4,27,552,273,279,28
657,98,443,116,21,87,22,2,49,10,7,0,85,67,262,3,2,131,47,11,69,661,0,1,192,20,104,5,339,80,5,29,547,301,246,35
3,1,1,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,2,1,0,1,0,0,0,1,1,0,0
8,0,4,4,0,2,2,0,0,0,0,0,6,3,5,0,1,0,0,0,0,18,0,0,1,6,2,0,9,1,1,1,3,0,3,1
"6,825","1,257","3,241","2,327",83,271,175,6,85,5,65,0,"1,599",155,"3,240",1,14,623,61,303,10,"4,922",19,8,704,"1,124",825,104,"2,125",636,329,224,"2,560","1,513","1,047",499
237,23,170,44,0,11,4,0,6,1,10,0,61,9,167,0,1,76,16,16,0,488,0,2,156,48,37,5,240,23,1,21,730,372,358,20
19,0,3,16,0,1,0,0,1,0,0,0,5,14,10,0,0,6,1,3,0,88,0,0,48,3,9,2,26,4,0,1,0,0,0,0
58,1,28,29,0,1,0,0,1,0,1,0,20,1,21,0,0,10,1,5,0,126,0,0,12,3,9,0,102,4,3,4,80,41,39,10
13,0,9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0
45,3,20,22,1,3,1,0,2,0,0,0,6,1,44,0,0,6,2,0,0,71,1,0,6,7,15,6,35,4,1,0,13,11,2,0
179,12,72,95,7,39,16,2,17,4,1,0,51,15,110,0,1,160,107,7,3,346,3,1,122,43,34,1,142,4,2,7,543,279,264,15
37,2,25,10,2,2,2,0,0,0,0,0,1,0,16,0,0,4,1,1,0,40,0,1,4,2,5,0,28,13,0,4,20,11,9,0
116,11,67,38,2,3,0,0,3,0,3,0,30,11,146,0,0,15,3,2,1,353,3,5,115,32,62,4,132,19,5,14,53,36,17,6
38,1,18,19,0,0,0,0,0,0,1,0,5,3,15,0,0,24,4,0,0,123,0,2,45,12,16,0,48,3,0,13,12,8,4,3
25,1,11,13,1,4,2,0,2,0,0,0,34,10,15,1,0,33,1,0,0,216,0,0,32,2,5,2,175,4,1,8,133,86,47,7
681,42,228,411,3,26,13,2,10,1,4,0,111,26,200,0,0,42,3,27,1,551,2,2,69,34,106,4,334,29,10,32,498,280,218,31
23,0,0,23,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,10,0,0,4,2,1,0,3,2,0,1,105,63,42,4
22,3,6,13,0,0,0,0,0,0,0,0,8,0,6,0,0,3,0,1,1,25,0,0,3,12,1,1,8,3,0,2,313,157,156,4
17,3,4,10,0,1,1,0,0,0,0,0,13,3,10,0,1,17,0,2,0,130,1,2,74,19,3,0,31,2,1,4,30,19,11,3
36,3,13,20,0,0,0,0,0,0,0,0,11,1,25,0,0,24,4,4,1,60,0,0,2,7,16,1,34,3,0,0,61,34,27,6
25,6,6,13,0,2,1,0,1,0,0,0,4,0,14,0,0,10,2,5,1,204,0,2,150,1,13,3,34,2,0,4,17,7,10,1
58,4,29,25,1,3,2,0,1,0,0,0,16,14,47,0,0,83,15,41,0,416,3,1,231,98,8,5,70,9,1,45,206,149,57,27
235,12,86,137,3,20,11,0,9,0,4,0,78,34,140,0,1,135,26,10,0,"1,098",2,3,695,50,124,4,220,30,10,25,330,213,117,9
50,1,2,47,0,4,2,0,2,0,0,0,21,0,13,0,0,13,2,2,0,53,0,0,5,16,4,0,28,2,0,4,41,20,21,3
68,8,22,38,3,5,4,0,1,0,1,0,4,0,6,0,0,5,4,0,0,26,0,1,14,3,4,0,4,1,0,3,54,25,29,3
28,0,4,24,0,2,0,0,2,0,0,0,3,5,9,0,0,7,0,2,0,33,0,0,0,9,9,3,12,0,0,1,29,17,12,0
177,19,106,52,3,12,5,1,5,1,0,0,32,2,44,0,0,9,1,5,0,167,0,0,0,0,4,0,163,3,0,3,12,10,2,1
7,0,2,5,0,1,0,0,1,0,0,0,0,0,6,0,0,1,1,0,0,14,0,1,4,4,3,0,2,1,1,0,36,18,18,0
49,4,37,8,2,3,0,0,3,0,0,0,21,3,14,0,0,5,3,2,0,76,1,2,15,15,7,2,33,12,0,7,82,40,42,6
34,7,9,18,1,5,1,0,4,0,1,0,14,2,19,0,0,4,4,0,0,62,2,1,9,9,4,1,36,3,0,3,63,31,32,2
60,5,41,14,0,6,4,0,2,0,0,0,63,12,28,0,1,59,9,3,17,229,0,2,62,15,42,1,107,8,3,22,139,81,58,7
73,2,18,53,1,2,1,0,1,0,0,0,20,2,31,0,0,5,1,3,0,78,0,0,10,16,14,3,35,1,0,2,39,23,16,6
64,9,42,13,0,5,2,1,2,0,0,0,17,13,47,0,1,25,5,8,0,181,1,0,11,25,11,2,131,8,2,3,215,152,63,15
198,15,127,56,4,30,18,0,12,0,0,0,42,89,348,0,1,43,21,18,0,492,23,5,119,0,137,13,195,16,4,8,299,195,104,9
20,1,11,8,0,4,1,0,3,0,1,0,6,2,9,0,0,2,0,0,0,18,0,0,1,0,8,0,8,0,0,2,7,5,2,0
26,0,10,16,1,2,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,7,0,0,1,0,2,0,4,2,0,1,76,44,32,6
98,14,66,18,1,6,1,1,4,0,2,0,21,1,66,0,0,62,10,21,1,161,3,0,17,37,17,5,81,13,1,4,258,137,121,14
211,16,128,67,1,9,6,0,2,0,1,0,49,3,90,0,0,12,5,3,0,237,1,0,26,39,52,2,117,8,3,6,121,70,51,4
84,9,50,25,3,10,7,2,1,0,2,0,21,18,30,0,1,33,4,7,1,345,3,6,207,19,28,5,76,11,5,7,96,63,33,14
51,6,23,22,0,5,1,0,3,1,0,0,25,0,6,0,0,3,0,1,0,22,0,0,0,4,4,1,13,7,2,0,6,4,2,0
42,5,13,24,1,2,0,0,1,1,0,0,10,6,19,0,0,5,2,1,1,42,0,0,7,1,12,0,22,2,2,3,34,26,8,2
20,0,7,13,0,1,0,0,1,0,0,0,3,1,4,0,3,14,6,0,0,43,0,0,5,10,3,1,24,1,0,5,147,85,62,3
"3,309",655,"1,797",857,62,216,122,13,75,6,24,1,974,79,"1,110",0,3,234,41,61,5,"2,443",3,0,566,8,216,8,"1,642",332,190,61,409,291,118,217
7,2,1,4,0,1,0,0,1,0,0,0,6,1,4,0,0,3,0,1,0,10,0,0,1,3,0,0,6,1,0,1,10,3,7,0
3,1,2,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,11,0,0,2,2,1,1,5,2,0,1,2,2,0,0
5,0,3,2,0,0,0,0,0,0,0,0,16,3,11,0,0,15,0,4,0,34,0,1,1,9,9,0,14,0,1,1,11,5,6,0
28,0,12,16,0,1,0,0,1,0,0,0,2,2,2,0,0,2,2,0,0,12,0,0,0,0,2,0,10,1,0,0,43,25,18,1
83,11,57,15,2,8,5,0,3,0,0,0,55,6,63,0,0,12,4,4,0,143,1,0,13,35,44,7,43,23,7,4,25,18,7,2
382,63,56,263,9,28,18,5,5,0,5,0,183,86,307,0,0,40,2,28,0,"1,348",2,6,573,107,114,10,535,54,17,41,778,396,382,26
"7,494","1,365","4,812","1,317",93,382,265,15,93,9,,1,"2,747",96,"3,843",16,3,500,33,102,2,"8,960",74,49,"1,632","1,178","2,738",549,"2,730","1,379",875,0,0,0,0,187
313,21,54,238,0,32,11,2,17,1,3,0,82,23,181,0,1,25,2,11,0,503,2,4,76,28,53,11,328,35,13,12,117,68,49,9
20,1,18,1,0,1,1,0,0,0,0,0,11,0,6,0,2,17,4,2,0,31,21,0,0,2,1,0,7,0,0,0,9,7,2,1
"20,627","3,371","11,679","5,577",684,773,440,39,279,14,157,2,"4,404",143,"8,591",0,27,"1,196",120,527,8,"12,537",44,19,"1,108",228,"2,213",210,"8,702","2,845","1,914",171,"1,626","1,343",283,"1,128"
219,57,133,29,5,13,5,1,6,0,0,0,106,4,132,2,1,83,26,15,0,535,0,1,102,8,123,19,282,66,31,28,232,152,80,44
22,2,11,9,0,0,0,0,0,0,0,0,3,0,9,0,0,1,0,0,0,25,0,0,0,0,0,0,25,2,0,1,75,41,34,2
14,2,6,6,0,0,0,0,0,0,0,0,4,0,8,0,0,2,1,0,0,16,0,0,0,5,1,0,10,1,0,2,28,24,4,3
235,23,179,33,4,10,4,0,5,0,5,0,134,40,26,0,0,80,18,54,0,"1,158",0,0,12,0,9,0,"1,137",48,40,16,157,105,52,23
21,2,13,6,0,1,0,0,1,0,1,0,8,1,6,0,0,6,3,0,0,40,2,1,3,3,10,1,20,1,0,1,71,45,26,1
"19,591","1,798","4,366","13,427",229,"1,445",814,68,537,23,,0,"5,676",155,"12,649",139,39,"4,044",358,93,7,"20,751",53,72,"2,534","1,006","7,545",551,"8,984","3,611","1,818",212,"1,574","1,156",418,"1,417"
63,8,25,30,0,7,6,0,1,0,0,0,20,5,31,0,0,50,6,18,1,159,4,1,24,21,29,1,79,16,0,9,215,132,83,7
22,2,17,3,0,1,0,0,1,0,0,0,10,1,20,0,0,8,0,1,0,36,0,0,0,4,3,0,29,0,1,1,2,0,2,0
20,0,11,9,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,9,0,0,0,0,0,1,8,0,0,1,22,16,6,1
"4,208",782,"2,586",840,101,264,185,15,58,6,8,2,"1,537",14,"1,916",0,3,179,151,23,2,"3,403",29,15,412,942,927,99,974,742,349,197,"1,439",828,611,489
145,10,97,38,1,24,10,1,12,1,1,0,21,2,70,0,1,8,6,0,0,201,0,0,92,11,24,0,74,3,0,6,123,81,42,12
92,8,67,17,0,11,6,0,5,0,0,0,36,9,70,0,1,55,13,14,0,256,0,0,11,14,64,2,165,14,7,9,116,77,39,6
25,0,16,9,1,0,0,0,0,0,0,0,1,1,5,0,0,2,1,1,0,7,0,0,0,1,0,0,6,0,0,0,20,9,11,1
73,5,33,35,2,9,5,2,0,2,1,0,8,7,17,0,0,21,11,4,1,66,0,0,11,21,11,1,21,4,2,6,104,51,53,3
173,10,88,75,2,25,12,1,12,0,0,0,59,11,118,0,3,56,20,12,0,349,1,2,33,27,143,12,131,24,3,10,218,122,96,9
114,5,68,41,0,4,3,0,1,0,1,0,31,1,34,0,0,10,6,4,0,86,1,0,5,18,14,2,46,7,5,6,104,40,64,5
63,6,23,34,0,2,2,0,0,0,0,0,18,2,26,0,0,8,4,0,0,47,0,1,9,4,2,0,31,5,0,2,45,20,25,0
86,2,40,44,1,5,2,0,2,1,0,0,12,3,49,0,0,6,2,3,0,201,7,0,48,5,6,2,133,7,2,5,237,86,151,7
777,61,405,311,8,50,29,6,10,5,7,0,208,38,269,0,0,53,7,20,0,668,4,3,179,27,93,6,356,48,37,16,424,267,157,42
66,7,31,28,0,5,1,0,4,0,3,0,16,3,29,0,0,11,1,4,0,341,1,2,229,31,16,3,59,11,8,8,112,51,61,5
983,138,576,269,11,48,26,2,19,1,5,0,203,13,369,0,0,113,30,20,1,899,1,0,417,3,220,77,181,184,74,35,192,142,50,72
499,55,284,160,6,33,23,2,8,0,9,0,122,16,151,0,1,107,55,15,0,463,2,2,35,68,113,7,236,42,8,35,436,318,118,36
10,2,4,4,0,0,0,0,0,0,0,0,2,2,12,0,0,6,0,6,0,355,0,0,2,0,0,0,353,1,4,4,48,28,20,3
119,18,75,26,2,4,3,0,1,0,2,0,25,13,70,0,0,35,12,5,0,491,4,6,352,17,24,5,83,6,0,11,202,94,108,4
44,5,36,3,0,3,0,0,3,0,0,0,5,2,14,0,0,14,0,9,0,135,0,2,80,12,4,1,36,3,2,3,22,12,10,4
22,1,8,13,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,9,0,0,3,1,1,0,3,1,0,0,4,2,2,0
547,44,285,218,1,61,40,6,14,1,3,0,114,65,200,0,0,135,77,21,0,771,9,7,228,152,102,14,258,32,17,22,823,560,263,21
112,10,61,41,0,27,19,2,5,1,3,0,43,0,93,0,1,23,0,16,0,209,0,0,0,1,3,0,205,26,17,7,22,19,3,12
249,15,35,199,0,25,13,0,12,0,2,0,57,22,84,0,0,22,7,6,0,417,0,5,190,24,32,3,163,31,6,10,155,84,71,7
12,3,6,3,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,8,0,0,0,3,0,1,3,1,0,3,17,9,8,2
26,4,3,19,0,1,1,0,0,0,0,0,4,1,7,0,0,2,0,1,0,17,0,0,2,5,1,2,7,1,0,2,14,7,7,1
290,20,177,93,4,28,10,0,18,0,3,0,51,39,180,0,3,138,15,1,59,643,3,0,102,16,195,20,307,30,13,31,135,85,50,26
99,4,19,76,0,7,3,0,3,1,0,0,37,3,51,0,0,12,10,1,0,197,0,3,70,19,35,2,68,9,0,6,127,86,41,3
72,3,25,44,0,5,3,0,0,2,0,0,16,2,26,0,0,6,2,1,0,74,1,2,15,12,15,2,27,2,0,1,165,84,81,2
57,10,19,28,1,4,0,0,3,0,0,0,12,1,9,0,0,1,0,1,0,59,0,1,7,12,17,0,22,2,0,3,41,24,17,5
30,3,14,13,0,5,0,0,4,1,0,0,7,0,6,0,0,0,0,0,0,28,0,0,10,2,3,1,12,0,0,0,9,7,2,1
138,8,38,92,0,9,6,0,3,0,3,0,19,4,62,0,0,16,3,2,0,113,1,0,5,19,13,3,72,13,2,4,139,80,59,5
38,3,20,15,0,2,0,0,2,0,0,0,13,3,16,0,0,9,1,1,0,33,0,0,1,4,2,3,23,5,0,1,16,11,5,2
18,1,10,7,1,0,0,0,0,0,0,0,1,1,8,0,0,5,2,0,0,14,0,0,0,0,0,0,14,0,1,0,7,5,2,0
30,3,18,9,0,6,4,0,2,0,0,0,53,0,44,0,1,21,3,1,0,139,0,0,2,14,57,3,63,6,1,2,73,46,27,2
9,1,6,2,0,5,4,0,0,1,0,0,3,0,5,0,0,6,1,2,0,26,0,0,0,5,1,0,20,0,0,0,28,15,13,3
69,10,30,29,1,3,2,1,0,0,0,0,12,4,17,0,0,8,1,4,0,70,0,1,11,14,16,4,24,10,1,9,123,60,63,5
18,1,11,6,0,0,0,0,0,0,0,0,4,1,3,0,0,2,0,0,0,32,0,0,0,0,0,0,32,0,0,2,16,14,2,0
175,6,134,35,0,22,15,0,6,1,5,0,110,37,98,0,2,119,30,5,0,682,2,1,154,3,112,7,403,17,16,9,87,50,37,7
370,6,294,70,8,26,16,0,10,0,0,0,85,42,245,0,0,174,58,5,6,"1,072",2,5,550,97,226,9,183,48,18,36,819,440,379,32
90,6,57,27,0,3,1,0,2,0,1,0,9,2,17,0,0,5,1,0,0,69,2,0,5,13,20,4,25,13,3,3,20,16,4,3
"1,424",163,840,421,19,73,40,0,29,3,47,0,422,55,724,0,9,133,33,74,2,"1,578",80,9,165,279,327,32,683,190,65,15,774,404,370,54
58,9,37,12,0,7,4,0,2,1,1,0,7,2,23,0,0,17,4,9,0,69,14,0,0,5,16,1,32,4,0,3,71,34,37,4
190,13,65,112,0,15,6,1,8,0,3,0,58,15,50,0,0,37,15,7,1,390,3,4,200,14,38,7,123,21,4,12,59,32,27,7
223,15,153,55,8,16,6,0,10,0,0,0,30,15,104,0,0,62,9,3,0,197,1,0,28,18,53,8,89,17,5,9,387,189,198,10
73,7,13,53,3,7,4,0,2,0,1,0,12,3,22,0,0,3,2,0,0,93,0,1,26,14,17,3,31,10,0,4,47,29,18,2
134,15,52,67,0,2,1,0,1,0,0,0,36,6,68,0,0,27,1,2,0,232,0,1,90,14,41,3,82,12,4,1,79,41,38,2
44,3,21,20,0,2,1,0,1,0,0,0,22,0,33,0,0,12,0,1,0,66,0,0,2,7,7,3,44,4,2,2,12,5,7,2
345,40,169,136,3,32,17,3,12,0,3,0,105,25,174,0,3,79,6,5,1,677,5,4,227,52,105,26,257,53,16,38,294,187,107,13
41,3,19,19,0,2,2,0,0,0,0,0,13,2,20,0,0,46,5,4,1,102,1,0,5,11,11,0,74,3,1,3,26,18,8,3
95,2,16,77,1,7,2,1,4,0,1,0,14,2,29,0,0,31,16,1,0,80,0,0,8,46,20,0,6,5,0,2,9,6,3,3
112,13,45,54,1,6,2,0,4,0,0,0,50,1,61,0,0,6,3,2,0,131,0,1,4,46,20,7,52,12,3,3,65,53,12,8
66,4,20,42,2,2,0,1,1,0,0,0,30,3,32,0,0,11,5,5,0,158,0,2,61,17,16,7,55,10,1,15,160,76,84,4
12,7,4,1,0,2,1,0,1,0,0,0,3,0,7,0,0,5,0,2,0,9,0,0,0,2,1,0,6,1,0,0,2,2,0,1
350,25,216,109,1,35,14,1,20,0,1,0,137,48,142,0,1,76,7,26,11,799,2,7,392,37,115,14,232,25,12,21,358,231,127,14
37,3,33,1,0,3,2,0,1,0,0,0,14,1,26,0,0,4,2,1,0,37,0,0,0,4,20,1,12,2,0,0,6,4,2,0
13,0,5,8,0,1,0,0,0,0,0,0,2,0,8,0,0,1,0,1,0,23,0,0,6,5,2,0,10,1,0,0,6,5,1,1
159,10,64,85,1,11,7,1,3,0,1,1,37,15,79,0,0,20,7,4,1,219,0,3,58,19,43,2,94,11,4,3,89,54,35,2
54,5,19,30,0,3,3,0,0,0,2,0,12,4,45,0,0,5,2,0,0,85,0,0,42,4,6,0,33,2,0,1,50,26,24,1
226,27,139,60,1,7,5,1,1,0,0,0,78,13,161,0,0,59,28,19,0,515,1,0,106,12,55,6,333,55,28,20,313,174,139,31
"1,242",53,446,743,19,82,30,5,44,3,15,0,217,77,511,0,3,113,28,22,3,"1,267",2,6,313,75,160,18,693,84,22,27,374,187,187,21
30,5,10,15,1,2,1,0,1,0,0,0,17,0,25,0,0,17,11,0,1,46,0,1,0,10,5,3,26,1,0,1,34,19,15,4
18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,1,0,0,0,25,11,14,1
65,11,30,24,3,1,0,1,0,0,0,0,22,0,42,0,0,3,1,1,0,69,1,0,0,0,2,0,66,8,12,5,55,36,19,4
169,8,41,120,2,29,9,2,18,0,3,0,69,3,82,0,0,15,3,5,0,361,4,9,92,85,44,5,122,15,5,4,178,83,95,7
186,14,75,97,3,11,7,0,4,0,2,0,20,3,77,0,0,9,3,2,0,190,1,0,82,0,18,1,87,12,3,1,67,34,33,4
"1,556",192,"1,087",277,17,54,25,4,22,3,16,0,378,30,677,0,2,90,14,21,0,984,11,0,201,38,158,15,561,83,65,16,560,284,276,146
22,3,10,9,1,2,0,0,2,0,0,0,4,0,16,0,0,6,2,0,0,24,0,0,0,4,1,0,19,1,0,1,36,21,15,0
26,5,15,6,0,8,5,0,3,0,0,0,5,2,9,0,1,8,2,1,0,36,0,0,3,5,6,3,17,1,0,1,41,23,18,1
74,3,33,38,3,3,2,0,1,0,0,0,8,8,48,0,0,3,0,1,0,68,0,0,7,5,22,2,31,2,1,2,19,15,4,5
59,6,13,40,0,12,9,0,3,0,0,0,14,10,36,0,1,15,2,10,1,55,0,0,2,9,14,2,28,4,1,5,43,22,21,1
95,11,74,10,2,5,1,0,4,0,1,0,8,3,31,0,0,35,7,16,2,132,2,0,28,48,15,1,38,0,2,11,94,62,32,12
121,14,74,33,1,3,1,0,1,0,2,0,39,0,78,0,0,10,1,0,0,117,0,1,11,14,29,5,57,22,3,2,25,13,12,4
102,9,69,24,2,0,0,0,0,0,0,0,28,3,48,0,0,18,4,7,0,180,0,1,71,13,5,1,89,3,0,0,36,17,19,2
"2,343",98,"2,230",15,35,93,44,4,45,0,17,0,392,78,639,0,2,211,115,35,4,"1,526",7,1,408,379,251,66,414,78,38,24,"1,352",698,654,81
110,9,63,38,2,18,8,0,10,0,0,0,22,5,34,0,1,13,2,7,0,171,1,3,56,25,17,1,68,3,0,10,53,20,33,3
109,9,26,74,5,3,1,0,1,1,0,0,9,3,8,0,0,4,2,1,0,63,1,1,10,23,12,0,16,7,2,5,68,42,26,4
110,7,59,44,0,10,4,1,5,0,0,0,45,24,59,0,2,32,1,5,0,297,1,0,29,0,16,0,251,13,2,3,68,51,17,10
123,6,88,29,1,14,1,1,12,0,0,0,18,15,75,0,1,16,5,3,0,193,2,5,10,29,42,1,104,7,2,6,221,137,84,8
476,31,134,311,0,55,24,2,24,3,4,0,116,29,184,0,0,52,16,24,1,619,0,6,249,43,72,14,234,17,14,10,168,127,41,16
124,8,63,53,2,6,4,0,2,0,5,0,28,5,98,0,1,29,3,2,1,326,1,5,108,22,65,8,117,9,2,5,181,102,79,12
65,8,41,16,0,2,1,0,1,0,0,0,8,0,2,0,0,12,2,7,0,220,2,1,156,26,17,2,16,2,3,11,38,25,13,9
19,0,10,9,0,1,0,0,1,0,0,0,1,1,7,0,0,0,0,0,0,16,0,0,3,0,2,0,11,0,0,0,14,8,6,1
23,1,4,18,0,1,0,0,1,0,0,0,3,1,6,0,0,1,1,0,0,13,0,0,2,2,0,1,8,3,0,0,45,29,16,4
299,41,200,58,7,17,9,0,7,1,0,0,60,17,120,0,4,149,38,28,1,630,5,1,258,33,48,12,273,24,13,28,574,365,209,47
52,5,26,21,1,2,2,0,0,0,0,0,7,1,18,0,0,7,1,2,1,55,0,1,7,5,8,1,33,4,4,0,60,35,25,1
137,16,82,39,5,23,13,0,9,1,2,0,46,11,77,0,1,24,12,1,2,190,2,4,39,7,26,3,109,29,11,7,296,179,117,18
132,11,68,53,0,26,9,1,16,0,2,0,43,9,91,0,3,54,7,19,1,414,1,3,139,36,42,6,183,23,1,10,461,250,211,12
292,33,155,104,3,31,9,3,15,3,2,0,41,13,91,0,1,62,30,9,4,773,4,2,439,20,41,4,263,38,16,24,251,162,89,34
10,0,5,5,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,6,0,0,3,1,0,0,2,1,0,4,50,28,22,3
