State,Agency Type,Agency Name,Population,Total Offenses,Crimes Against Persons,Crimes Against Property,Crimes Against Society,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With an Object,Fondling,Incest,Statutory Rape,Arson,Bribery,Burglary/Breaking & Entering,Counterfeiting/Forgery,Destruction/Damage/Vandalism of Property,Embezzlement,Extortion/Blackmail,Fraud Offenses,False Pretenses/Swindle/Confidence Game,Credit Card/Automated Teller Machine Fraud,Impersonation,Welfare Fraud,Wire Fraud,Identity Theft,Hacking/Computer Invasion,Larceny/Theft Offenses,Pocket picking,Purse snatching,Shoplifting,Theft From Building,Theft From Coin Operated Machine or Device,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Animal Cruelty,Drug/Narcotic Offenses,Drug/Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/Wagering,Operating/Promoting/Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Pornography/Obscene Material,Prostitution Offenses,Prostitution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations,State Total
MICHIGAN,Cities,Chesaning,"2,238",17,6,11,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,2,0,6,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Chesterfield Township,"46,774","1,406",353,945,108,329,65,177,87,0,0,0,0,0,0,0,0,24,4,4,4,12,0,0,5,0,68,17,117,14,0,211,138,42,29,0,2,0,0,478,1,3,179,44,0,73,41,137,22,10,3,0,87,76,11,0,0,0,0,0,2,0,0,0,0,19,458894
MICHIGAN,Cities,Chikaming Township,"3,108",103,22,77,4,18,2,13,3,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,19,9,13,2,0,2,0,1,1,0,0,0,0,30,0,0,4,3,0,8,0,15,1,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,Chocolay Township,"5,931",121,47,62,12,46,11,24,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,16,2,1,10,5,0,0,0,0,5,0,25,0,0,4,2,0,2,1,16,0,0,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,3,458894
MICHIGAN,Cities,Clare,"3,061",129,49,63,17,41,5,35,1,0,0,0,0,0,0,0,1,7,1,4,0,2,0,0,1,0,5,2,10,2,0,9,4,3,1,0,1,0,0,34,1,1,3,9,2,2,0,16,0,0,0,0,12,12,0,0,0,0,0,0,1,0,0,0,0,4,458894
MICHIGAN,Cities,Clarkston,925,9,5,4,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Clawson,"11,948",209,88,102,19,85,4,54,27,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,8,4,18,3,1,20,11,5,0,0,0,4,0,43,0,0,6,6,1,13,4,13,3,1,1,0,16,12,4,0,0,0,0,0,2,0,0,0,0,1,458894
MICHIGAN,Cities,Clayton Township,"7,110",98,32,62,4,32,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,1,17,8,3,2,0,1,3,0,18,0,0,0,1,0,4,0,13,1,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Clay Township,"8,844",267,123,128,16,115,18,73,24,0,0,0,0,0,0,0,0,8,3,1,1,2,0,1,1,0,4,1,30,0,0,38,16,8,12,0,2,0,0,46,0,0,1,6,0,4,0,35,5,0,3,0,14,14,0,0,0,0,0,0,0,0,0,0,0,2,458894
MICHIGAN,Cities,Clinton,"2,274",58,16,34,8,15,1,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,11,0,0,5,3,0,0,0,0,2,0,9,0,0,1,1,0,2,0,5,1,0,1,1,6,4,2,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,Clinton Township,"101,308","4,122","1,576","2,391",155,"1,496",243,792,461,0,0,0,0,0,0,0,7,73,22,10,8,32,0,1,7,0,174,19,349,33,1,560,380,44,129,0,7,0,0,"1,058",2,6,308,98,0,164,99,381,156,18,16,0,113,105,8,0,0,0,0,0,2,1,1,0,0,39,458894
MICHIGAN,Cities,Clio,"2,483",92,35,52,5,33,6,18,9,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,6,1,14,1,0,4,4,0,0,0,0,0,0,23,0,0,7,1,0,5,0,10,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,458894
MICHIGAN,Cities,Coldwater,"12,098",726,222,433,71,197,30,166,1,1,1,0,0,0,0,0,1,23,10,4,0,9,0,0,2,0,29,11,85,6,0,45,17,18,1,0,2,6,1,228,0,0,82,34,0,15,2,95,22,2,3,1,65,64,1,0,0,0,0,0,1,0,0,0,0,4,458894
MICHIGAN,Cities,Coleman,"1,188",10,6,4,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Coloma Township,"6,362",332,137,172,23,118,7,76,35,0,0,0,0,0,0,0,4,15,2,2,3,8,0,0,0,0,24,5,28,1,0,11,4,3,2,0,1,0,1,96,0,0,17,7,0,24,1,47,6,0,1,0,20,20,0,0,0,0,0,0,1,0,0,0,0,2,458894
MICHIGAN,Cities,Colon,"1,159",20,8,11,1,6,0,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,2,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,Columbia Township,"7,359",203,78,102,23,73,11,55,7,0,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,4,6,19,1,1,20,12,4,3,0,1,0,0,43,0,0,8,15,0,2,1,17,5,0,3,0,18,14,4,0,0,0,0,0,0,0,0,0,0,5,458894
MICHIGAN,Cities,Commerce Township,"39,690",554,120,388,46,114,17,87,10,1,1,0,0,0,0,0,1,4,3,1,0,0,0,0,1,0,19,6,60,10,1,104,35,34,0,0,6,29,0,176,0,0,72,47,0,36,1,20,6,4,1,0,37,28,9,0,0,0,0,0,5,0,0,0,0,4,458894
MICHIGAN,Cities,Constantine,"2,105",77,34,28,15,29,4,23,2,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,15,0,0,3,1,0,0,0,11,2,0,1,0,8,8,0,0,0,0,0,0,1,0,0,0,0,6,458894
MICHIGAN,Cities,Corunna,"3,337",94,42,46,6,37,6,26,5,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,2,0,5,2,8,1,0,9,4,1,1,0,1,2,0,18,0,0,3,3,0,2,1,9,0,0,1,0,4,4,0,0,0,0,0,0,1,0,0,0,0,1,458894
MICHIGAN,Cities,Covert Township,"2,853",147,48,89,10,44,8,27,9,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,19,2,19,0,0,9,3,1,3,0,1,0,1,33,0,0,1,5,0,5,3,19,4,0,3,0,7,6,1,0,0,0,0,0,1,0,0,0,0,2,458894
MICHIGAN,Cities,Croswell,"2,262",115,74,34,7,65,5,39,21,0,0,0,0,0,0,0,0,9,3,4,1,1,0,0,0,0,1,1,6,1,0,4,2,0,2,0,0,0,0,19,0,0,0,6,0,0,0,13,1,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,3,458894
MICHIGAN,Cities,Crystal Falls,"1,359",54,23,31,0,22,3,11,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,10,0,0,1,1,0,0,0,0,0,0,13,0,0,1,5,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Davison,"4,874",139,52,83,4,41,2,36,3,0,0,0,0,0,0,0,0,11,8,0,0,3,0,0,0,0,4,1,24,2,0,17,9,3,2,0,0,2,1,32,0,0,1,8,0,8,1,14,3,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Davison Township,"19,207",570,222,298,50,192,18,154,20,0,0,0,0,0,0,0,0,30,6,2,0,22,0,0,0,0,33,3,46,4,0,40,14,16,6,0,1,2,1,160,0,0,70,23,0,36,2,29,8,0,4,0,41,25,16,0,0,0,0,0,1,0,0,0,0,8,458894
MICHIGAN,Cities,Dearborn,"93,902","4,981","1,258","3,221",502,"1,194",209,784,201,5,4,1,0,0,0,0,5,54,26,7,3,18,0,0,8,0,204,44,332,70,3,493,378,61,1,0,3,49,1,"1,652",3,1,626,56,3,360,87,516,248,56,111,21,364,244,120,0,0,0,0,0,4,0,0,0,0,113,458894
MICHIGAN,Cities,Dearborn Heights,"55,368","2,641",931,"1,530",180,887,170,583,134,0,0,0,0,0,0,0,5,39,20,3,1,14,0,1,4,0,199,12,242,26,3,293,180,27,1,1,1,83,0,609,0,0,124,46,0,239,27,173,92,34,16,4,144,99,45,0,0,0,0,0,5,1,1,0,0,26,458894
MICHIGAN,Cities,Decatur,"1,731",159,76,73,10,70,6,54,10,0,0,0,0,0,0,0,0,6,0,2,0,3,1,0,0,0,7,2,23,0,0,8,4,3,1,0,0,0,0,29,0,0,6,2,0,2,0,19,1,0,3,0,5,5,0,0,0,0,0,0,3,0,0,0,0,2,458894
MICHIGAN,Cities,Denton Township,"5,379",115,53,60,2,48,0,44,4,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,1,4,0,0,10,7,3,0,0,0,0,0,44,0,0,36,3,0,1,0,4,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Detroit,"663,502","85,762","31,239","50,523","4,000","29,186","9,558","18,391","1,237",295,275,1,19,0,0,0,249,"1,509",590,288,75,554,0,2,789,2,"6,916",338,"10,390",157,56,"6,482","2,106","1,462","2,784",6,124,0,0,"15,079",140,75,"1,753","3,356",9,"3,617","2,074","4,055","6,961","2,361",992,0,"1,287","1,218",69,2,1,0,1,0,84,790,757,33,0,"1,837",458894
MICHIGAN,Cities,DeWitt,"4,790",59,19,38,2,14,2,9,3,0,0,0,0,0,0,0,0,5,1,1,0,3,0,0,1,0,2,0,9,2,0,6,1,2,0,0,0,1,2,17,0,0,0,3,0,2,1,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,DeWitt Township,"15,613",413,73,221,119,56,11,41,4,0,0,0,0,0,0,0,0,17,6,2,0,9,0,0,0,0,27,7,31,2,0,38,13,12,6,0,1,6,0,93,1,0,25,16,0,31,3,17,8,4,11,0,107,107,0,0,0,0,0,0,0,0,0,0,0,12,458894
MICHIGAN,Cities,Dowagiac,"5,719",596,279,294,23,264,33,156,75,0,0,0,0,0,0,0,0,15,7,2,2,4,0,0,0,0,23,12,62,0,0,22,13,6,2,0,0,1,0,152,0,1,17,35,0,49,4,46,21,1,1,0,17,17,0,0,0,0,0,0,2,1,0,1,0,3,458894
MICHIGAN,Cities,Dryden Township,"4,734",101,35,65,1,26,1,17,8,1,1,0,0,0,0,0,0,8,0,1,0,7,0,0,0,0,4,0,22,0,2,16,14,1,0,0,0,1,0,18,0,0,0,2,0,0,0,16,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Durand,"3,825",86,49,31,6,47,3,44,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,9,0,0,3,1,2,0,0,0,0,0,14,0,0,0,7,0,2,0,5,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,458894
MICHIGAN,Cities,East Grand Rapids,"12,040",210,21,159,30,16,1,13,2,0,0,0,0,0,0,0,0,5,1,0,1,3,0,0,0,0,13,4,19,0,0,33,14,6,1,0,3,8,1,78,0,0,3,12,0,39,2,22,10,1,1,0,23,10,13,0,0,0,0,0,2,0,0,0,0,5,458894
MICHIGAN,Cities,East Jordan,"2,351",75,40,33,2,38,2,32,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,7,0,0,2,0,2,0,0,0,0,0,21,0,0,2,3,0,5,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,East Lansing,"47,913","1,700",364,"1,286",50,300,37,206,57,0,0,0,0,0,0,0,1,63,37,3,1,22,0,0,24,0,114,17,210,11,4,139,49,54,6,0,14,15,1,572,9,3,77,150,0,195,28,110,164,11,20,1,32,31,1,0,0,0,0,0,0,1,1,0,0,16,458894
MICHIGAN,Cities,Eastpointe,"32,340","2,427",773,"1,445",209,729,163,406,160,3,3,0,0,0,0,0,5,36,21,5,3,7,0,0,5,0,168,24,225,22,1,256,137,63,0,0,3,53,0,563,1,0,81,91,0,163,53,174,110,37,34,2,139,102,37,1,0,1,0,0,4,4,0,4,0,59,458894
MICHIGAN,Cities,Eaton Rapids,"5,216",274,138,127,9,120,22,83,15,0,0,0,0,0,0,0,0,18,8,1,0,8,1,0,0,0,8,1,32,0,0,11,2,2,3,0,1,1,2,62,1,0,6,6,0,8,1,40,11,0,2,0,6,4,2,0,0,0,0,0,1,0,0,0,0,2,458894
MICHIGAN,Cities,Eau Claire,599,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,Ecorse,"9,601",621,316,235,70,302,92,198,12,2,2,0,0,0,0,0,3,9,2,0,0,7,0,0,6,0,24,1,82,1,0,12,7,1,1,1,1,1,0,70,1,1,1,7,0,5,1,54,12,21,6,2,52,41,11,0,0,0,0,0,0,0,0,0,0,16,458894
MICHIGAN,Cities,Elk Rapids,"1,618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Elkton,751,20,10,9,1,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Elsie,983,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Emmett Township,"11,668","1,022",182,799,41,173,33,138,2,0,0,0,0,0,0,0,0,9,3,2,1,3,0,0,1,0,70,30,60,10,0,92,33,35,4,0,7,13,0,508,0,1,328,37,0,50,9,83,20,4,4,1,38,22,16,0,0,0,0,0,0,0,0,0,0,2,458894
MICHIGAN,Cities,Escanaba,"12,129",642,254,358,30,227,41,146,40,0,0,0,0,0,0,0,2,25,12,2,2,9,0,0,1,0,14,21,79,10,0,21,10,8,1,0,0,0,2,202,0,2,48,35,0,18,0,99,6,3,1,6,16,16,0,0,0,0,0,0,1,0,0,0,0,7,458894
MICHIGAN,Cities,Essexville,"3,296",74,22,46,6,21,0,16,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5,3,11,0,0,8,4,1,0,0,0,3,0,15,0,0,2,2,0,5,1,5,2,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,458894
MICHIGAN,Cities,Evart,"1,865",124,55,59,10,48,8,38,2,0,0,0,0,0,0,0,0,7,4,0,0,3,0,0,1,0,8,1,23,0,0,8,5,0,0,1,0,2,0,15,0,0,2,3,0,3,0,7,2,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,458894
MICHIGAN,Cities,Fair Haven Township,"1,038",5,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Farmington,"10,587",222,59,144,19,57,4,39,14,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,15,7,12,2,0,37,14,15,0,0,1,7,0,66,0,0,12,20,0,19,4,11,4,0,1,0,10,5,5,0,0,0,0,0,0,0,0,0,0,9,458894
MICHIGAN,Cities,Farmington Hills,"81,262","1,948",637,"1,145",166,605,63,378,164,0,0,0,0,0,0,0,4,28,11,4,2,11,0,0,5,0,145,19,145,22,2,160,107,30,1,0,3,17,2,554,2,1,58,150,0,179,74,90,67,7,19,2,125,82,43,0,0,0,0,0,0,1,1,0,0,38,458894
MICHIGAN,Cities,Fennville,"1,421",11,6,4,1,5,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Fenton,"11,281",467,109,323,35,98,12,66,20,0,0,0,0,0,0,0,0,11,2,3,0,5,0,1,1,0,18,9,47,3,0,52,24,16,0,0,2,10,0,181,1,0,95,23,0,29,2,31,6,4,2,1,24,24,0,0,0,0,0,0,4,0,0,0,0,6,458894
MICHIGAN,Cities,Ferndale,"20,097","1,167",331,729,107,321,41,215,65,1,0,1,0,0,0,0,0,9,4,0,0,5,0,0,0,0,45,11,91,6,0,156,100,14,2,0,0,40,0,357,0,0,22,31,0,159,24,121,48,5,10,1,82,50,32,0,0,0,0,0,1,0,0,0,0,23,458894
MICHIGAN,Cities,Flat Rock,"10,024",478,182,273,23,179,12,115,52,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,4,0,78,3,0,43,19,13,10,0,1,0,0,117,0,0,32,10,0,27,8,40,23,4,0,0,19,15,4,0,0,0,0,0,1,1,0,1,0,2,458894
MICHIGAN,Cities,Flint,"95,212","6,686","3,233","3,252",201,"3,081","1,129",961,991,24,23,0,1,0,0,0,10,118,44,16,4,54,0,0,25,0,565,19,805,10,1,300,67,100,128,0,5,0,0,"1,236",2,7,20,35,0,246,55,871,200,78,13,0,134,128,6,2,1,1,0,0,1,0,0,0,0,64,458894
MICHIGAN,Cities,Flint Township2,"30,319","5,680",731,,253,674,174,417,83,2,2,0,0,0,0,0,10,45,15,8,7,13,0,2,9,0,,16,253,30,1,223,186,21,0,0,0,16,0,944,0,0,552,31,0,100,25,236,82,36,22,1,199,103,96,0,0,0,0,0,3,9,9,0,0,41,458894
MICHIGAN,Cities,Flushing,"7,860",134,33,99,2,29,3,26,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,7,0,10,1,0,23,14,5,3,0,1,0,0,55,0,0,20,13,0,6,0,16,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Flushing Township,"10,174",169,72,74,23,61,3,49,9,0,0,0,0,0,0,0,0,11,2,3,2,3,0,1,0,0,14,2,6,1,0,15,3,5,0,0,4,2,1,32,0,0,1,0,0,18,1,12,2,1,1,0,19,17,2,0,0,0,0,0,0,0,0,0,0,4,458894
MICHIGAN,Cities,Forsyth Township,"6,197",141,72,54,15,59,8,50,1,0,0,0,0,0,0,0,0,13,3,1,0,9,0,0,0,0,5,2,16,1,0,3,0,2,0,0,1,0,0,23,0,0,1,7,0,1,1,13,1,0,3,2,12,12,0,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,Fowlerville,"2,869",168,49,107,12,43,1,37,5,0,0,0,0,0,0,0,0,6,2,2,0,2,0,0,0,0,5,9,23,1,0,10,3,2,0,0,1,3,1,56,0,0,40,2,0,1,1,12,1,0,2,0,8,7,1,0,0,0,0,0,0,1,1,0,0,3,458894
MICHIGAN,Cities,Frankenmuth,"5,458",144,42,98,4,37,2,24,11,0,0,0,0,0,0,0,0,5,1,2,0,2,0,0,0,0,10,2,19,4,0,18,11,3,3,0,0,1,0,43,0,0,10,15,0,9,0,9,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,458894
MICHIGAN,Cities,Frankfort,"1,289",26,10,15,1,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,9,0,0,4,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Franklin,"3,268",83,16,66,1,15,2,5,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,2,1,0,25,5,1,0,0,0,19,0,29,0,0,0,4,0,10,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458894
MICHIGAN,Cities,Fraser,"14,578",689,201,426,62,185,22,82,81,0,0,0,0,0,0,0,2,14,7,0,0,7,0,0,1,0,28,6,73,8,0,102,51,21,0,0,3,26,1,183,0,1,63,32,0,47,10,30,12,4,9,3,45,33,12,0,0,0,0,0,0,0,0,0,0,14,458894
MICHIGAN,Cities,Fremont,"4,103",229,77,128,24,68,6,36,26,0,0,0,0,0,0,0,0,9,2,3,0,4,0,0,0,0,2,3,14,4,0,22,9,5,3,1,2,1,1,78,0,1,42,12,0,2,1,20,3,0,2,1,20,20,0,0,0,0,0,0,0,0,0,0,0,3,458894
MICHIGAN,Cities,Fruitport Township,"14,346",950,188,716,46,178,5,109,64,0,0,0,0,0,0,0,0,10,2,0,1,7,0,0,1,0,30,20,51,14,0,83,28,37,3,1,6,6,2,500,0,3,312,48,2,65,3,67,8,8,1,3,34,33,1,0,0,0,0,0,0,0,0,0,0,9,458894
MICHIGAN,Cities,Gagetown,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Gaines Township,"6,080",64,27,35,2,24,2,10,12,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,4,2,10,0,0,8,4,2,0,0,0,2,0,10,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,458894
MICHIGAN,Cities,Galien,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Garden City,"26,420","1,037",398,541,98,378,71,227,80,1,1,0,0,0,0,0,1,18,9,2,0,7,0,0,0,0,68,4,85,2,1,115,66,27,0,0,0,22,0,193,1,0,16,25,0,55,19,77,45,14,14,0,67,52,15,0,0,0,0,0,0,1,0,0,1,30,458894
MICHIGAN,Cities,Garfield Township,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Gaylord,"3,709",432,130,281,21,122,12,102,8,0,0,0,0,0,0,0,0,8,2,0,0,6,0,0,0,0,11,7,40,6,0,38,24,13,1,0,0,0,0,172,0,2,86,20,1,7,0,56,6,0,1,0,15,12,3,0,0,0,0,0,1,1,1,0,0,4,458894
MICHIGAN,Cities,Genesee Township,"20,410",670,254,380,36,235,49,167,19,0,0,0,0,0,0,0,2,17,7,2,3,5,0,0,2,0,69,7,81,3,0,34,20,4,2,0,3,5,0,144,0,0,10,19,0,28,3,84,29,4,7,0,21,18,3,0,0,0,0,0,0,0,0,0,0,15,458894
MICHIGAN,Cities,Gerrish Township,"2,922",68,34,25,9,31,1,16,14,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,6,0,0,7,3,4,0,0,0,0,0,9,0,0,0,1,0,1,0,7,0,1,0,0,4,3,1,0,0,0,0,0,3,0,0,0,0,2,458894
MICHIGAN,Cities,Gibraltar,"4,467",137,59,64,14,54,2,18,34,0,0,0,0,0,0,0,0,5,2,0,0,2,0,1,0,0,10,1,21,0,0,1,0,1,0,0,0,0,0,26,0,0,0,8,0,9,0,9,5,0,0,0,7,5,2,0,0,0,0,0,4,0,0,0,0,3,458894
MICHIGAN,Cities,Gladstone,"4,699",126,48,70,8,46,5,36,5,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,8,0,15,0,0,2,2,0,0,0,0,0,0,43,1,0,3,12,0,8,0,19,0,0,1,0,4,4,0,0,0,0,0,0,2,0,0,0,0,2,458894
MICHIGAN,Cities,Gladwin,"2,880",196,97,77,22,90,13,66,11,0,0,0,0,0,0,0,0,7,5,0,0,1,0,1,1,0,14,3,11,1,0,9,3,2,1,1,0,2,0,36,0,0,9,8,0,3,2,14,2,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,3,458894
MICHIGAN,Cities,Grand Blanc,"7,865",187,50,124,13,49,10,29,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,3,23,2,0,26,7,9,3,0,0,5,2,54,1,0,11,15,0,13,2,12,4,0,1,1,10,8,2,0,0,0,0,0,0,0,0,0,0,2,458894
MICHIGAN,Cities,Grand Blanc Township,"36,523","1,253",389,686,178,345,39,240,66,0,0,0,0,0,0,0,1,43,13,5,1,24,0,0,1,0,54,11,71,5,1,181,112,29,1,0,2,36,1,324,0,1,151,39,1,52,14,66,27,3,8,0,158,100,58,0,0,0,0,0,2,0,0,0,0,18,458894
MICHIGAN,Cities,Grand Haven,"11,155",566,208,316,42,178,13,146,19,1,1,0,0,0,0,0,1,28,7,3,1,17,0,0,0,0,14,14,63,4,2,47,33,8,5,0,0,1,0,162,0,0,22,11,0,42,4,83,4,3,3,0,28,27,1,0,0,0,0,0,4,0,0,0,0,10,458894
MICHIGAN,Cities,Grand Ledge,"7,862",218,49,158,11,46,1,43,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,5,21,2,0,37,3,16,12,0,2,4,0,75,1,0,19,0,0,0,0,55,6,1,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,458894
MICHIGAN,Cities,Grand Rapids,"201,799","11,431","4,653","6,116",662,"4,434",860,"3,293",281,8,8,0,0,0,0,0,4,207,102,30,12,63,0,0,35,0,595,155,"1,106",54,11,600,526,44,28,1,1,0,0,"2,754",64,30,518,68,0,764,36,"1,274",501,274,31,0,333,333,0,1,1,0,0,0,9,47,44,3,0,272,458894
